identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,images_7,avantages_dateFin,avantages_categorie,nro_paginas,page
48040,5604260320615,640.0,Porsi Vivabem,Iogurte Líquido Magro Frutos Vermelhos 4x160g,,1.29,2.02,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A4279AEF35ED360CFDE5A7B8499B9C67.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BCFC316C76164C4EB30E1CA8663C5AA.jpg,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
48041,5604260323234,280.0,PorSi,Pães de Leite,,1.09,3.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DB0C5DD2CD83D23CD79D8EFFE845817.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
48862,5604260320592,640.0,Porsi Vivabem,Iogurte Líquido Magro Morango 4x160g,,1.35,2.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A77D9267199C24CFF08CB3E2AFF1971.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
56170,5604260336876,270.0,PorSi,Brioche Pepitas Chocolate 270 G,,1.89,7.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7056EAEA0C151A8A4D8636B137F33377.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
56236,5604260331048,350.0,PorSi,Pães de Leite 10 Unidades 350 G,,1.99,5.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86CB49E147FB43FF4436F9B57DEBD6C2.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
56253,5604260337460,150.0,PorSi,Batatas Fritas Onduladas com Sabor a Mel e Mostarda 150g,,1.49,9.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6C0BCC7F09323B008FD6E4D3A34617D.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
8384,5601049133992,1000.0,Mimosa,"Leite uht magro, embalagem de 1litro",,0.89,0.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/128AB814EBA9C0783B386EB2E0A38CC9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C350978140C257D0AAD7365CD133F0C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9BED9F397071733FB4D36CBE39ECDBA.jpg,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
10094,8435257040776,640.0,Nestlé,"Iogurte líquido yoggi banana, embalagem de 4 x 160 g",,1.99,3.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6885FCEF2FEF4752D565E64A3BDEE242.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
1195,5601119230224,650.0,Nobre,"Salsichas extra suculentas, frasco de 650 g",,2.23,3.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F74C2FC7C8B9C0B3ED0E43FFE3B59991.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
11961,5603722505607,1000.0,Mimosa,"Leite sem lactose meio gordo, de 1l",,1.15,1.15,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A98ED8A0E5E675A3AC1A551BCE75B0AB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E57BFE09E8D859BDBE1705476BB9F1B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1F70144AAFCC0EAEBFF05614177D009.jpg,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
12046,5604260104116,500.0,PorSi,Molho Bechamel 500ml,,1.69,3.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B291394A8F64F4ED834F032F124A988C.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
1296,5601151543306,1000.0,Compal,"Néctar de pêra, embalagem de 1l",,1.49,1.49,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20D6CCFACD44697943FB8CAF67B7E4F5.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
13625,2893620000000,300.0,Peixaria,Salmão de viveiro à posta,1 un. = 300 g (aprox.),3.6,11.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A170DAF9DE78983CFA7E8DD1EFE6A371.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
13821,2892597000000,200.0,Legumes,Tomate Cacho,1 un = 200 gr (aprox.),0.3,1.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD67F77AFAB450B6A4FA38E0279E6686.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
16427,5604260277407,2000.0,PorSi,Lixívia Delicada 2l,,1.19,0.6,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04D235A82CA5C93C045F731FF2ACAE42.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
17189,5603344531107,110.0,General,"Atum em posta, em azeite, embalagem de 110g",,1.49,13.55,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B578FD57DAE66EA731A200412CF6D79.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
17229,5602125000160,300.0,Legumes,"Cogumelo branco, embalagem de 300g",,1.25,4.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66BAD1DC458E812967002A5594A14E2C.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
2004,5604260095483,250.0,PorSi Select,Vinagre Balsâmico de Modena 250ml,,1.25,5.0,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CCAF5050BAB206C331B17751AD5E5E3.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
2403,5608543000072,20.0,Tetley,"Chá de mel, limão e ginseng",Embalagem de 20g,0.94,47.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B1217457C8CB66C8447C64453800613.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
34875,5604260285457,1500.0,PorSi,Maçã golden categoria II Programa Origens,Embalagem de 1.5 kg,1.69,1.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56695A5FACFB945E46B511CB21214202.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
36711,5604260294862,200.0,PorSi,Queijo Edam Fatiado 200g,,1.68,8.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46DECF3B546FE1C267F5C56013613756.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
405,8712566410910,275.0,Calvé,"Ketchup, embalagem de 275g",,1.48,5.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E63EED4B27A252289B8979C188F5B40.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,1
41437,5604260305773,170.0,PorSi Select,Chouriço de Porco Preto 170g,,2.69,15.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AF028948550CC79F4506D20250D6D94.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
45697,5604260313426,,PorSi,Toalhitas Anti-transferência de Cores X20,,1.59,1.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C3CC46A810762A8607DC19A2E089978.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
46352,5604260315178,600.0,PorSi,Iogurte Líquido Infantil Morango 6x100g,,1.09,1.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C930411C42FFDB4DA77093EFBEF21604.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
46715,5604260318759,,PorSi,Papel Higiénico Branco 4 Folhas 12 Rolos,,4.45,4.45,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71B84E02290AD35D82ACC6CF2D01690A.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
48137,5604260323319,2000.0,PorSi,Amaciador Roupa Concentrado Talco 80d,,1.65,0.83,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19A86120D5B46985AF96636938E62EA9.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
48368,5604260321735,,PorSi,Porsi - Sacos Lixo At Eco 500x650 - 30 Lt 20 Un,,0.8,0.8,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/265A59AC39DAD564BB7550DBB887E284.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
49831,8445290157348,390.0,Nesquik,"Achocolatado em pó, embalagem de 390g",,2.99,7.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C8D0ADDD419DD646B2CF36E18D3378F.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
50406,8445290490155,600.0,Cerelac,"Papa Infantil para Preparar com Leite +6M, 600g",,3.74,6.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C95864141AF0280BDB80A795593394EA.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
51896,8719200253377,400.0,Planta,"Creme vegetal para barrar original, 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0265DFAAA6CC23B5D28B5523E860ECEF.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
52361,5604260330485,200.0,PorSi,Pão de Hamburguer 200 G,,0.85,4.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2FC19DED276F09C4A0348E24A43EFD31.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
52362,5604260330508,375.0,PorSi,Pão Cachorro 375 G,,1.09,2.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F32D92C56FEFFE0160A12B178932409C.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
52769,5604260331390,415.0,PorSi,Pizza Carbonara em Forno de Pedra,Embalagem de 415g,2.89,6.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/952345FFED1B0BB32007E8A66B5D844A.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
53007,5603722520105,1000.0,Milhafre,"Leite De Pastagem Magro, 1l",,0.89,0.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/299C37D166CA38EDBA2E0A4C61421ACE.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
5806,5604260055845,2000.0,PorSi,Lixívia Perfumada 2l,,1.05,0.53,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3C8A34DE2760DD39F6CC21A071491A4.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
5928,5604260256921,2000.0,PorSi,Lava Tudo Perfumado Montanha,,0.99,0.5,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1025C53588751D93B22FC3DF4D839D3B.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
8398,5601050016024,600.0,Danone,"Danacol natural, embalagem de 6 x 100g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E05E5353FD11FB2707504DEA431D86EA.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
9403,5604260042302,150.0,PorSi,Batatas Fritas Lisas Light 150g,,1.19,7.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73A0C67508D9BE1C1394925C4F7C5FE3.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
9565,5604260251469,1500.0,PorSi,"Água de Nascente Gaseificada 1,5l",,0.49,0.33,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAFE9D085185E704032031C5A2753566.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
991,5601029004090,120.0,Bom Petisco,"Atum posta em azeite, embalagem de 120g",,1.55,12.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7303762D9C0618FC9C75C481CF52C5DB.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
10859,3023290400395,230.0,Nestlé,"Iogurte mix in kit kat, embalagem de 2 x 115g",,2.19,9.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46A338E8D7EAC63B8EF63808F7DF5998.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
1108,5601066300087,500.0,Nacional,"Massa de cotovelinhos, embalagem de 500g",,0.89,1.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85D4AC87404986F6E33A67AEEDC0D0E8.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
1135,5601082022758,250.0,Delta,Café torrado lote chávena máquina,Embalagem de 250g,3.99,15.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13E9F03FF8FB53EE57516E14277CD628.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
11650,5601192201104,200.0,Agros,Nata uht 200 ml,,0.89,4.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/478AC7EFE77B8590BBD8EF6C88C17807.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
11656,5601195510128,1000.0,Pedras Salgadas,"Água com gás limão, pack 4 x 0.25 l",,2.19,2.19,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B17C3B681260FB1EF3C3D602C2A48DB7.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
14196,5604260272105,250.0,PorSi,Salsichas Hot Dog Frasco 540g,,3.49,13.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DEA11230BF1CF561F20B184084F0CF0F.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
16003,5000116109630,300.0,Capitão Iglo,"12 douradinhos forníssimo, embalagem de 300g",,3.98,13.27,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/544992A31EAE2C5ED6C344C7B21BC2DA.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
16072,2696083000000,62.0,Panpor,Carcaça de Cereais,,0.25,4.03,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/64BBBB65E56708FCB9DD0C80C78538ED.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
19162,5604260276806,500.0,PorSi,Iogurte Tipo Grego Natural Açucarado 4x125g,,1.65,3.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49BC1F6A4C2D86DE972031A4D090566C.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
19163,5604260278121,500.0,PorSi,Iogurte Tipo Grego Morango 4x125g,,1.65,3.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C740D54E6D0772F5BD1CC74142029BCA.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
19170,5604260193301,390.0,PorSi,Leite Condensado Magro 390g,,1.42,3.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5402E6160092AE04E469A7AB544D6F93.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
1966,5604260061563,210.0,PorSi,Wafer Chocolate 210g,,1.17,5.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E154175D8E403083CFB63244310CB908.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
2069,5604260193318,397.0,PorSi,Leite Condensado 397g,,1.45,3.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41C6FC1DD28B44868F44E62073C3DA31.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
2074,5604260193554,1000.0,PorSi,Néctar Pera 1l,,0.99,0.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC5D7235941CEBB11AB8301EBCF4E95C.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
2734,8410063005683,400.0,Pescanova,"Caprichos do mar sem glúten, embalagem de 400g",,2.99,7.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81941A9AD72779D5FC3487C65583C258.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
35559,5601151973738,3500.0,Pepsi,"Refrigerante com gás max zero, pack de 2 x 1.75 l",,2.39,0.68,3500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/698445C2558FCB105ECA616759C001D7.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
37812,5604260301065,,PorSi,Fraldas Premium T3 4-10 kg - 60 Unidades,,7.99,7.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EAC10020B9224D6442ABE842B034538.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
37872,5604260296552,300.0,PorSi,Aerossol Limpa Moveis Cera Abelhas 300 ml,,1.79,5.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B83A41BC8BFCE2E6E0D88C1C89312704.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
40848,5604260296118,,PorSi,15 Saco Lixo Resistente 50 Lts,,1.97,1.97,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53339BC26922912810A74230DB210BFC.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
40925,8710522652138,240.0,Calvé,"Maionese top down, embalagem de 240g",,1.48,6.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ECF2C8ABFC985CAC5B87AA78A2E96931.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E23B17512BCD2C444A6228885CC4217.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E23B17512BCD2C444A6228885CC4217.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E23B17512BCD2C444A6228885CC4217.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E23B17512BCD2C444A6228885CC4217.jpg,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
41196,5604260306787,150.0,Porsi Vivabem,Queijo Flamengo sem Lactose Fatiado 150g,,1.48,9.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EDE0CA50E72019389F5E1CBEB0033AA.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
41774,5604260306718,640.0,PorSi,Iogurte Líquido Melão e Melancia 4x160g,,1.29,2.02,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D049EBF98180DDB91D9E9C5FEA0AFE0.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
41822,7613039868300,270.0,Nestlé,Cereais estrelitas,Embalagem de 270 g,1.79,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8ED5B2AE951DD00B9C8D9B0148834738.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
42179,5604260307777,441.0,PorSi,Nata Pasteurizada 30% Mg 45cl/ 441g,,2.95,6.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E34B08A0109E785FC983F0CB93196A9.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
42576,5604260304615,200.0,PorSi,Molho Bechamel 200ml,,0.89,4.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EB95311E9A7982125D3313FC46AEA69.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/873E688259483F162720EC00DE7C700F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/873E688259483F162720EC00DE7C700F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/873E688259483F162720EC00DE7C700F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/873E688259483F162720EC00DE7C700F.jpg,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
42644,5604260303571,1500.0,PorSi,Areia para Gato Silica Gel 1.5kg,,3.49,2.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADE2416B5C97F8F9901691182F640EC1.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
44702,5053990155354,175.0,Pringles,"Snacks batata sour cream & onion, embalagem de 175g",,2.39,13.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C0E56E5BC42C468A1D6A594D5BD0C63.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3743B152C095FACA5BB155343DC8A7EE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3743B152C095FACA5BB155343DC8A7EE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3743B152C095FACA5BB155343DC8A7EE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3743B152C095FACA5BB155343DC8A7EE.jpg,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
46881,5604260310111,500.0,PorSi,Tortilha Batata c/ Cebola 500g,,2.99,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61587ED63CEE364FA621252AD302F6D4.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
46882,5604260319824,,PorSi,Papel Higiénico Branco Talco 3 Folhas 12 Rolos,,4.49,4.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FFC2D730C4EDC9A29F53A5EEAAF4D75.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
47020,5604260318339,150.0,Porsi Vivabem,Iogurte Skyr Natural 0%mg 150g,,0.65,4.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/17F6824FDA6744507AEC9AE142A0153D.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
48860,5604260319794,150.0,Porsi Vivabem,Queijo Mozzarella Light Ralado 150g,,1.59,10.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35271112CCD07C945317D670793A0A37.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
48902,5604260321711,,PorSi,Porsi - Sacos Lixo Alças 540x680 (540+140) 25lt 30un,,1.03,1.03,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66D97D73EDD1D5743BB9A1F349A046C8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A13AC84351A23B8471C8D2EE6071B99D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A13AC84351A23B8471C8D2EE6071B99D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A13AC84351A23B8471C8D2EE6071B99D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A13AC84351A23B8471C8D2EE6071B99D.jpg,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
48903,5604260321704,,PorSi,Porsi - Sacos Lixo Ff Limão 650x700 50 Lt 15 Un,,1.69,1.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85894941DCF98EC874A5BA11186D55D1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D99044E4CAAA902AF25BAB8B9C03DFE3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D99044E4CAAA902AF25BAB8B9C03DFE3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D99044E4CAAA902AF25BAB8B9C03DFE3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D99044E4CAAA902AF25BAB8B9C03DFE3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D99044E4CAAA902AF25BAB8B9C03DFE3.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
52960,5411188136866,340.0,Alpro,"Yofu coco stracciatella, 340g",,2.79,8.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57498104C9F0931E8171F89E947914A2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DC8A19C4593A6CAC4DD628D5F44BEA6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DC8A19C4593A6CAC4DD628D5F44BEA6.jpg,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,2
