identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4,images_5,images_6,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
48017,7613287492098,340.0,Felix,Comida Húmida Gato Fantastic Duo Peixes,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D73CBB8396200FD3FACE7D9C1206C18.jpg,,,,,,14,8,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
48299,5604260314287,,PorSi Select,Guardanapo 39x39cm Azul 2 Folhas 40 Unidades,,1.48,1.48,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EB7644A4506C28358F827AC15973763.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
48732,8410376058864,113.0,Gullón,"Tortitas vitalday arroz iogurte framboesa, de 113g",,2.14,18.94,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/485D9DEE04F1632D653A5858655D219F.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
49265,8006540299371,100.0,Gillette,Creme Hidratante para Rosto e Barba,100 ml,8.79,87.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7204D5FBA987E3EFCFEB33D1B3252380.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
49271,7613287494320,340.0,Felix,"Comida Húmida para Gato Adulto Fantastic Seleção Legumes em Gelatina, emb. 4 x 85 gr",Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/465E1661478FDA1E40529283D35EC1FE.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
49618,5601146100903,2500.0,Sagres,Cerveja Mini Preta,pack de 10 x 25 cl,5.59,2.24,2500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C940DD65E439D6249FB4C13CD9D40D0B.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
49774,8445290218018,90.0,Gerber,"Saqueta de Fruta Pera, Maçã e Banana +4M, emb. 90 gr",,0.89,9.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B421D75A282E6244E7D672186B792D85.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
49793,5604422183249,700.0,Macieira,"Macieira cream, garrafa de 700 ml",,13.69,19.56,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1DED700514E3DBB5450F3CA76197AAA.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
49821,5603722520754,1000.0,Mimosa,"Bebida láctea bolacha uht 1 a 3 anos, de 1l",,1.88,1.88,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA52F6AF15B664E9FF05EBBA82F42FE5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB5149E20609EB03C3B5C6E51528CB2B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C42D36E570D2D71AD779BA04DD44C36.jpg,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
50388,8445290352101,,Nescafé,"Dolce gusto nescafe espresso cafés 99.2 g, embalagem de 16 unidades",,5.89,5.89,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F9C31202C0F1A9342165F5D51642405.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
50456,5603722520877,1000.0,Mimosa,"Leite uht magro sem lactose com fibra e coco, 1 l",,1.18,1.18,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D5B574F0E310F544ED850C79510F268.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
51277,7613287494344,340.0,Felix,"Comida Húmida para Gato Sensations Carne Gelatina, emb. 4 x 85 gr",Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9805E287DF596CE73090F53E67E24C7B.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
51505,8006540347058,200.0,Pantene,Espuma Volume Perfeito,Embalagem de 200 ml,3.99,19.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/813E82BB5BF971731625EC7946D052E4.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
51559,5604260321919,750.0,Selecção de Enófilos,"Vinho Espumante de Qualidade Bairrada DOC Branco-bruto Reserva 0,75l",,4.79,6.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08AC38B6B395C17FE072C3F0DB42793A.jpg,,,,2025-12-24T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
51628,8006540532782,45.0,Pantene,Ampolas de Reparação 1 Minuto,Pack 3 embalagem 15 ml,3.39,75.33,45,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/458825ACBEBED8CC79056FD09322BA7D.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
51924,5601146040506,500.0,Bandida do Pomar,"Sidra com Álcool Maçã e Manga, emb. 50 cl",,1.19,2.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81489BBB77D76693BC9FD9E51BF2CA38.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
51968,5900951303173,340.0,Whiskas,"Comida húmida gatos adultos sel. aves, embalagem de 340g",,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF532113343E2F27022E41A6BA9CA4E4.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
52304,8006540346891,250.0,Pantene,Laca Cabelo Volume Perfeito,Embalagem de 250ml,3.99,15.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4BC585D383475BEE87A7AE2CA305595.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
52314,8720181214011,200.0,Rexona,"Desodorizante spray invisible pure 72h, embalagem de 50ml",,3.29,16.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89E8C645AFEA900BFF1D842E3FDFF6D2.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
52380,8720181407222,1300.0,Cif,"Lava tudo perfumado marinho, embalagem de 1,3l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA4DF9503AA63B59B450E466A493C7C8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B7FC9C3D49721A4DD3C875D35C40207.jpg,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
52516,8410436428644,,Persil,Detergente Máquina Roupa Color 4 em 1,52 cápsulas,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93BC227BC3B32321C639E4BB9AC5A493.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
52541,8718951471481,75.0,Colgate,Pasta de Dentes Total Limpeza Interdentária,Embalagem de 75ml,3.24,43.2,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D85DE284240C11A2BE41AFFF7E4AE6B.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
52993,8434165615212,350.0,Cuétara,"Cereais cho flakes duo, 350g",,3.34,9.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F2B4E7733EE0E06D31F8CE330139C89.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FFCC710BA13D1797C5DFC4064BF3D9B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FFCC710BA13D1797C5DFC4064BF3D9B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FFCC710BA13D1797C5DFC4064BF3D9B.jpg,2025-12-03T23:59:59Z,PROSPECTUS,14,9,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FFCC710BA13D1797C5DFC4064BF3D9B.jpg,,,,,,,,,,
53170,7630477891592,,Starbucks,"Cápsulas de Café House Blend Int 8, 10 Cápsulas",,3.99,3.99,10,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82E63D8AC0C11582972D3DC2303D69F1.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
53755,8718951634039,75.0,Colgate,Pasta de Dentes Proteção Total Frescura Activa,Embalagem de 75ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C18F07835F3D6438BB7B0A38CEE057EA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EFEACF1671EF57A55C08B97CD5A521C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EFEACF1671EF57A55C08B97CD5A521C.jpg,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
53794,0000059095811,50.0,Vaseline,"Desodorizante Roll-On Derma Care, 50ml",,2.39,47.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2DAF6A6BA70FFE4CAEE04FF435A18CD5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F9BF1FA2D7EB62FF3A08D81966726F5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F9BF1FA2D7EB62FF3A08D81966726F5.jpg,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
54242,8718951649019,75.0,Colgate,"Colgate Dentífrico Total Plaque Menta Fresca, 75 ml",,3.49,46.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A57E3CFEA6C85AE9ECECC50642994AA4.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
54309,8015100565351,,Bref,"Bloco Wc Power Activ Pinho, 2x50g",,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF75B56F3A73775F6063C4F48505D612.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
54358,8410436351591,,Bref,"Bloco Sanitário Wc Deluxe Jasmim, 2un.",,3.39,3.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C7EC0A9377EFC1FE69CE41D92B2CBF2.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
54480,8700216266154,330.0,H&S,"Champô Homem Anticaspa Classic, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8AB2E5865BDD64EC2071A54E5A07C995.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
54489,5000204334005,,Glade,"Ambientador Glade Eléctrico Recarga Dupla Clean Linen, 2un.",,5.19,5.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29623DA3966524AF66CDB5FC2B4429EE.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
54741,5601226042031,1500.0,Ucal,"Leite com chocolate zero açucares adicionados, 6x250ml",,4.89,3.26,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E659321317E6C18D52FBB38D83FABEEB.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
54785,8711327622210,330.0,Magnum,"6 gelados mini euphoria limão e framboesa, 330 ml",,4.49,13.61,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E46B7B7899634B662DA30A4385E15B88.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
54787,8711327622708,270.0,Magnum,"3 gelados wonder toffee, chocolate e amêndoas caramelizadas, 270 ml",,3.99,14.78,270,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91A59B9A1ED20D7F6951EC35A524075D.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
54808,5603722523168,800.0,Mimosa,"Leite uht lanchinho boom sabor baunilha, 4 x 200 ml",,1.69,2.11,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44E754A908D8FBE0F66DACCA9540FA39.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
54865,8700216266598,625.0,H&S,"Champô Anticaspa Citrus, 625ml",,7.94,12.7,625,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EF8E8FF6846E1A5218EC32C67326FBC.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
55285,5060947549487,500.0,Monster,"Bebida Energética Green sem Açúcar, 50cl",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84567A77F22FA54A9C4E1404AFC0D64B.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
55352,8059149430072,440.0,Ultima,"Ração para Gato Esterilizado Bolas de Pêlo Sabor Frango, 440g",,3.59,8.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30EAA574AAF9553ABB7944E7B0B5E761.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
55913,8711327665873,255.0,Magnum,"Gelado Utopia Double Avelã, emb. 255 ml (3 x 85 ml)",,3.99,15.65,255,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAE32C6B8B64403CBAB0D370AA7C8911.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
5892,5604260227334,750.0,Selecção de Enófilos,"Vinho Verde DOC Rosé 0,75l",,2.39,3.19,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FCC6E7AA21ACD92267F059CC8B45D56F.jpg,,,,2025-12-24T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
6579,8412400109313,750.0,Pronto,"Limpador, 750 ml",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69582F10C4D4AF319E2C2525904719C9.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
6918,8722700160809,80.0,Knorr,"Caldo para bifes 8 cubos, embalagem de 80g",,1.69,21.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5964D637E5D4FC0000C1C8B5AFD4E87.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
7293,3141360050001,750.0,Calgon,"Anti calcário para máquina de roupa em gel, de 750 ml",,6.99,9.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C55FBB2527B904983CBCD32EE0DD6E9.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
7470,3250391033218,750.0,Delagne&fi,Champagne Trad.bruto,Garrafa de 750 ml,22.79,30.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/582530ECBECCAAFC69E1DD37844E6109.jpg,,,,2025-12-24T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
809,5000116102075,280.0,Capitão Iglo,"Douradinhos de salmão, 10 unidades, embalagem de 280g",,4.99,17.82,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE071417D80D7DAB7D9DBFCF786DD7BE.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
8281,5601010111226,125.0,Ramirez,"Sardinhas em Óleo Picante, emb. 125 gr",,1.16,9.28,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BABA11D2149D21778B685143915CA833.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
8670,5601164900004,6000.0,Carlsberg,"Cerveja com Álcool, emb. 24 x 25 cl",,12.99,2.17,6000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/974095AD2AA090B34BBE60CDC13FDA25.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
9859,5998749117750,60.0,Catisfactions,"Snack para gato de salmão, embalagem de 60g",,1.69,28.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B799D7A1AD142A0B0FBA8E853A149EE8.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
9907,7613034146823,800.0,Purina One,"Ração para Cão Adulto Mini Vaca e Arroz, emb. 800 gr",,4.79,5.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC85A1894A8082C859A5F82E4CFD0FB7.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
10225,8410436170734,,Palette,Coloração Permanente Preto |1.0,,4.29,4.29,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52BE4B2CC236A410D7F85B4B82187856.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
10229,8410436171014,,Palette,Coloração Permanente Louro Escuro |6,,4.29,4.29,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96D15C98D8287214EF7F682455D5E931.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
10902,3228023070078,125.0,Président,"Queijo creme flamengo, 125 g",,1.89,15.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0506573988EB11E555100700791F32B3.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
11171,4005808754458,400.0,Nivea,"Creme Corpo Body Milk Hidratante Nutritivo, emb. 400 ml",,4.89,12.23,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3649947FBEFD7843794DF9D978B6FEDA.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
1168,5601089081109,92.0,Royal,"Leite creme, embalagem de 90g",,1.09,11.85,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC10D7FE310F07412F3D379CE62B219D.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
11811,5601954000709,750.0,Miranda,Vinho verde branco,"Garrafa de 0,75 l",2.39,3.19,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25CC170229F31C62B1237182D4A96F2C.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
1211,5601119945876,220.0,Nobre,"Salsichas wiennerwurt em frasco, 6 un, embalagem de 250g",,2.55,11.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/672DAEBBB3AEEF12C53028350B3D3ADB.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
12752,3574660097009,,Carefree,Pensos diários flexiform,Embalagem de 30 unidades,1.94,1.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AA9DFEC36748DC91A32328BBA2DF954.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
13301,2893289000000,3000.0,Peixaria,Corvina de Viveiro,1 un= 3kg (aprox.),29.97,9.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB34FEABE5893AD549783D99CA735CEF.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
14702,5010327755014,700.0,Hendricks,Gin premium hendricks 0.70l,Garrafa de 700 ml,32.89,46.99,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FBB77B2372828337F92B197D5C1C436.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
15951,7613033995620,1400.0,Friskies,"Ração para cão mini adulto nutri soft com frango, de 1,4 kg",,5.59,3.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1BD6371DCA3D1AB48AE179C2E415892.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
16273,4005900079930,50.0,Nivea,"Creme rosto dia pele mista antirrugas q10 plus, embalagem de 50 ml",,10.94,218.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF5AD7E2DB9B4E03FF2D594AD928A92A.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
16404,7622210369994,31.0,Royal,"Gelatina melancia 10kcal, 31g",,1.44,46.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6F953AC44215BADEA1D4C5B2E0DC15E2.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
16564,5060166690427,500.0,Monster,"Bebida Energética Ripper, emb. 50 cl",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30BFC467DE1C5DC85D6B74BBA978CBE5.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
19671,8431890077230,500.0,Sensodyne,"Elixir bocal, cool mint",Embalagem de 500 ml,4.84,9.68,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/24A5F08195A0149ECA0431F0EC6A8B38.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
19702,4008429059278,60.0,Catisfactions,"Snack para gato de galinha e pato, embalagem de 60g",,1.69,28.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5ED7681CBE5EE32EEFB9EC4EB630A10B.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
19703,4008429059292,60.0,Catisfactions,"Snack para gato de salmão e queijo, embalagem de 60g",,1.69,28.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9464440B214358D6A557BBCBF89B20A6.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
20033,5601989980809,750.0,Esporão,Vinho tinto reserva esporão 75 cl,,15.99,21.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33B8E98BB5338C2B4E29C9099A39A7A8.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
20621,5601260591601,67.0,Cigala,"Noodles de caril banzai, 70g",,1.09,16.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37D3A056B1CD5DC7680C3B2D265F5035.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
22248,8410740905817,100.0,Lacasa,Trufas Laranja,Embalagem 200g,2.99,29.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EBCEA67E42AB6EB1BCC1CDC8DABB03B.jpg,,,,2025-12-24T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
22321,5601989981851,750.0,Esporão,"Vinho doc alentejo reserva branco, garrafa de 0.75 l",,13.99,18.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/930EC636ACBB571BF5A75E1D1F29B956.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
22762,5601043115314,125.0,Espiga,"Farinha tempura, embalagem de 130g",,1.35,10.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75504839F608EAEC88842BBA3E7D6AA4.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
23077,8718951122857,,Colgate,"Escova dentífrica infantil, minions, + 6 anos",1 + 1 unidade grátis,2.59,2.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F172A823FBE2AE9BFB74E7483EF8B3DD.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
2480,7613032584436,250.0,Cerelac,"Papa Infantil Láctea de Maçã +6M, emb. 250 gr",,3.19,12.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE2856C1EA531D0617965332F05D89D4.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
2481,7613032584504,250.0,Cerelac,"Papa infantil láctea banana laranja +6 meses, embalagem de 250g",,3.19,12.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CB0086F6379609601EA9215ECF52500.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
26603,5601089080836,226.0,Royal,"Fermento em Pó, emb. 226 gr",Embalagem de 230g,2.99,13.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E890C67B54E0DB96E1C0B6AB646C4A88.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
27858,5601082042558,55.0,Delta Q,10 cápsulas café qanela,Embalagem de 60g,3.99,72.55,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7EFBDDD58B196CEB9F74F269FBE62F9.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,,
